"CNTSCHID","CNT","PRIVATESCH","STRATIO","SCHSIZE","sum_MATHbelow","mean_ESCS","mean_ESCS_std","Y_MATH","Y_BIN_MATH"
3200122,"Argentina","public",6.1111,275,28,-1.78551379310345,-1.01206425958133,10,1
3200123,"Argentina","private",14.4815,391,24,0.221530303030303,1.40556495810054,6,1
3200124,"Argentina","private",43.7746,1554,19,0.410358064516129,1.63302160150813,1,0
3200125,"Argentina","public",8.5291,806,26,-1.19545862068966,-0.301300292003391,3,1
3200126,"Argentina","public",10.8308,352,28,-2.06909310344828,-1.35365597026691,8,1
3200127,"Argentina","private",9.125,438,21,0.206777142857143,1.38779371373352,5,1
3200128,"Argentina","public",10.0076,1311,30,-1.76392666666667,-0.986061010474897,2,0
3200130,"Argentina","public",11.0685,404,22,-0.000289655172413773,1.13836683671949,5,1
3200131,"Argentina","private",8.0068,1185,10,0.904321875,2.22803660043304,1,0
3200133,"Argentina","private",15.4333,463,7,0.398135714285714,1.61829890005741,2,0
3200134,"Argentina","public",9.3333,1400,12,-0.58595625,0.432889227033202,1,0
3200136,"Argentina","public",6.898,169,23,-1.33064,-0.464136002956025,14,1
3200137,"Argentina","public",9.0909,400,30,-1.25002666666667,-0.367031434911494,8,1
3200138,"Argentina","public",3.5691,439,33,-0.608844117647059,0.405319141422947,8,1
3200139,"Argentina","public",15.4894,728,27,-0.808042857142857,0.165369907792184,4,1
3200140,"Argentina","private",5,215,27,-1.08211875,-0.164774251825481,13,1
3200141,"Argentina","public",13.7011,596,26,-0.943823076923077,0.00181285034821636,4,1
3200142,"Argentina","private",11.7586,341,18,0.409405882352941,1.63187462948957,5,1
3200143,"Argentina","public",1.0769,21,3,-2.89473333333333,-2.34819911304531,14,1
3200144,"Argentina","public",6.0706,516,21,-1.80390952380952,-1.03422324259585,4,1
3200145,"Argentina","private",13.2205,1679,31,-0.198502941176471,0.89960465281967,2,0
3200146,"Argentina","public",7.25,290,29,-1.22952333333333,-0.342333692683495,10,1
3200147,"Argentina","private",14.1333,318,23,-0.0869516129032258,1.03397626479578,7,1
3200148,"Argentina","public",6,114,11,-2.15861818181818,-1.46149537728307,10,1
3200149,"Argentina","private",11.8947,339,8,0.841890909090909,2.15283400395762,2,0
3200150,"Argentina","private",17.6053,669,5,0.967106060606061,2.3036646754823,1,0
3200151,"Argentina","public",7.3051,431,27,-1.27167931034483,-0.393113604255564,6,1
3200153,"Argentina","public",14.7945,1080,26,-1.37300344827586,-0.515165828613953,2,0
3200154,"Argentina","public",2.4103,94,14,-1.53396428571429,-0.709054754245082,15,1
3200155,"Argentina","private",13.0462,424,24,0.287432258064516,1.48494861105564,6,1
3200156,"Argentina","private",6.8739,409,28,-1.05296774193548,-0.129659762334485,7,1
3200157,"Argentina","public",5.0968,79,10,-2.60261818181818,-1.99632536667819,13,1
3200158,"Argentina","public",3.6078,92,10,-1.50866363636364,-0.678578299236304,11,1
3200159,"Argentina","public",2.6296,142,18,-2.30917222222222,-1.64284856609542,13,1
3200160,"Argentina","private",13.5556,305,22,-0.764377272727273,0.217968250246956,7,1
3200162,"Argentina","public",2.1961,224,22,-0.899971428571429,0.0546353202195464,10,1
3200164,"Argentina","public",20.3916,1458,28,-0.0901848484848485,1.03008159958895,2,0
3200165,"Argentina","public",7.9737,303,23,-1.65353913043478,-0.853091269861718,8,1
3200167,"Argentina","public",9.3278,1679,4,-0.00462608695652174,1.13314329220349,0,0
3200168,"Argentina","private",4.9101,928,12,0.334741935483871,1.54193652608375,1,0
3200169,"Argentina","public",9.771,640,21,-0.333331034482759,0.73719450031254,3,1
3200170,"Argentina","private",26.3243,487,15,0.742945833333333,2.03364753139428,3,1
3200171,"Argentina","public",14.5175,1038,34,-1.57621176470588,-0.759944886544735,3,1
3200172,"Argentina","private",9.0566,480,27,-0.323457575757576,0.749087792711825,6,1
3200173,"Argentina","public",10,310,30,-0.520223333333333,0.512069261095688,10,1
3200174,"Argentina","public",4.7059,40,2,-1.51815,-0.690005307711607,5,1
3200175,"Argentina","private",14.8936,350,29,-0.308193939393939,0.767473942429155,8,1
3200176,"Argentina","public",8.4651,182,29,-1.6305,-0.82533897732544,16,1
3200177,"Argentina","private",9.4,188,26,0.0759727272727273,1.23023037094107,14,1
3200178,"Argentina","public",6.3833,383,21,-1.75572272727273,-0.976178774395936,5,1
3200179,"Argentina","public",3.9474,375,30,-1.36570625,-0.506375827540769,8,1
3200180,"Argentina","private",13.9368,662,20,0.155179411764706,1.32564052910969,3,1
3200182,"Argentina","private",13.1776,705,29,-0.364157575757576,0.700061710350606,4,1
3200183,"Argentina","public",6.1176,52,13,-2.08382307692308,-1.3713992845852,25,1
3200184,"Argentina","private",10.3252,2953,13,0.800796875,2.10333327914446,0,0
3200185,"Argentina","public",10.7664,576,25,-1.708472,-0.919261869066692,4,1
3200186,"Argentina","public",6.3333,380,14,-1.16017857142857,-0.258802930804822,4,1
3200187,"Argentina","public",14.65,586,21,-1.65749545454545,-0.857856947299002,4,1
3200189,"Argentina","private",7.5385,147,23,0.288823076923077,1.48662395257676,16,1
3200194,"Argentina","public",13,130,5,-1.21828,-0.328790287621711,4,1
3200195,"Argentina","public",3.0968,288,16,-1.92573125,-1.18096628882681,6,1
3200196,"Argentina","public",26.7273,588,21,-0.673522727272727,0.327409096152255,4,1
3200197,"Argentina","private",5.2917,127,15,-1.59002666666667,-0.776585931295143,12,1
3200198,"Argentina","public",4.7037,127,21,-1.6998619047619,-0.908890389010653,17,1
3200199,"Argentina","public",10.9333,492,23,-1.33335,-0.467400393206612,5,1
3200200,"Argentina","private",8.9706,305,23,-0.613825,0.399319309765285,8,1
3200201,"Argentina","public",4.04,202,22,-1.81047727272727,-1.04213456936168,11,1
3200202,"Argentina","public",5.2,143,18,-1.04394210526316,-0.118787732681908,13,1
3200203,"Argentina","private",14.2368,541,28,-0.253151515151515,0.833776508136041,5,1
3200204,"Argentina","private",10.019,526,20,-0.537612903225806,0.491122271273217,4,1
3200205,"Argentina","public",8.5612,595,26,-1.44458214285714,-0.601387523352292,4,1
3200206,"Argentina","public",12.4785,1304,26,-1.51554444444444,-0.686866728319386,2,0
3200207,"Argentina","private",10.3259,697,27,-1.31392857142857,-0.444005883213605,4,1
3200209,"Argentina","public",14,532,27,-1.39474375,-0.541353588390005,5,1
3200210,"Argentina","public",4.7097,73,29,-1.24337666666667,-0.359021030791049,40,1
3200211,"Argentina","public",2.931,425,17,-1.2689,-0.389765724700947,4,1
3200212,"Argentina","private",6.95,139,19,-0.321281818181818,0.751708649471214,14,1
3200213,"Argentina","public",7.2967,332,20,-2.031975,-1.3089445403714,6,1
3200214,"Argentina","private",8.625,345,18,0.79875,2.10086767073332,5,1
3200215,"Argentina","private",13.3733,1003,27,-0.655924242424242,0.348607739091186,3,1
3200216,"Argentina","public",2.9433,883,24,-1.09217307692308,-0.176885413000355,3,1
3200217,"Argentina","public",19.2929,955,27,-1.08359310344828,-0.166550216778422,3,1
3200218,"Argentina","public",7.8889,923,27,-1.00094827586207,-0.0669985675408267,3,1
3200219,"Argentina","public",4.7059,80,13,-2.68303846153846,-2.09319738773663,16,1
3200220,"Argentina","public",4.6214,647,13,-1.79153076923077,-1.01931214083891,2,0
3200221,"Argentina","public",4.2083,202,29,-2.12668333333333,-1.42302755143513,14,1
3200222,"Argentina","public",9.1068,938,29,-1.27956551724138,-0.402613108649371,3,1
3200223,"Argentina","public",89.7609,4129,19,0.180121739130435,1.35568535947118,0,0
3200224,"Argentina","public",16.8571,590,25,-0.74057037037037,0.246645379380003,4,1
3200225,"Argentina","public",3.7624,380,20,-1.73232,-0.947988503271861,5,1
3200226,"Argentina","public",16.9565,390,29,-1.27302,-0.394728561539478,7,1
3200227,"Argentina","private",10.7552,769,23,-0.10066,1.01746352487327,3,1
3200228,"Argentina","private",9.1111,164,26,-0.825678571428571,0.144126419313797,16,1
3200229,"Argentina","public",8.04,201,23,-2.12247826086957,-1.41796223868467,11,1
3200230,"Argentina","public",5.6333,676,29,-1.46574482758621,-0.626879501841521,4,1
3200231,"Argentina","public",7.9688,255,28,-1.50160357142857,-0.670073942357138,11,1
3200232,"Argentina","public",10.8889,490,29,-1.659,-0.859669280698775,6,1
3200234,"Argentina","private",5.9583,429,23,-0.0779028571428571,1.04487614305559,5,1
3200235,"Argentina","public",10.3619,544,17,-1.52551176470588,-0.698873083701644,3,1
3200236,"Argentina","public",6.5,585,20,-0.613509677419355,0.399699138532093,3,1
3200237,"Argentina","public",4.0847,723,29,-0.310896774193548,0.764218183178678,4,1
3200238,"Argentina","public",5.1121,593,25,-0.933642857142857,0.0140756585398716,4,1
3200239,"Argentina","public",4.86,972,18,-1.11721538461538,-0.207050676868613,2,0
3200241,"Argentina","public",1.6561,472,28,-0.975709677419355,-0.0365968573213123,6,1
3200242,"Argentina","private",9.7808,357,31,-1.37501290322581,-0.517586361878747,9,1
3200244,"Argentina","public",9.8244,1007,26,-1.41921,-0.570824949263965,3,1
3200245,"Argentina","public",9.1837,225,30,-1.46157333333333,-0.621854636465336,13,1
3200246,"Argentina","public",4.75,171,27,-1.97909259259259,-1.24524387056759,16,1
3200247,"Argentina","private",9.6744,208,23,0.000548275862068951,1.13937618502194,11,1
3200248,"Argentina","private",8.7692,570,24,-0.473124242424242,0.568803509499807,4,1
3200250,"Argentina","public",5.1765,484,23,-1.727556,-0.942249922034297,5,1
3200251,"Argentina","public",14.25,342,25,-2.41714,-1.77290353331142,7,1
3200252,"Argentina","public",5.7481,776,18,-0.704503225806452,0.290090853579626,2,0
3200253,"Argentina","private",9.9535,214,29,-0.723706666666667,0.266958925490395,14,1
3200254,"Argentina","public",5.119,215,20,-1.25723,-0.375708368898602,9,1
3200255,"Argentina","public",4.9818,822,24,-1.274756,-0.396819698615131,3,1
3200256,"Argentina","public",1.84,253,20,-1.15420454545455,-0.251606786101366,8,1
3200257,"Argentina","private",21.3548,662,25,0.00858571428571431,1.14905785868609,4,1
3200258,"Argentina","public",9.4397,1095,24,-0.578721428571429,0.441604090699685,2,0
3200259,"Argentina","private",17,187,27,-0.974363333333333,-0.0349750888680487,14,1
3200260,"Argentina","public",12.8857,451,30,-1.60319666666667,-0.792450145169768,7,1
3200261,"Argentina","public",15.8947,302,33,-1.00509393939394,-0.0719923179525069,11,1
3200262,"Argentina","public",21.1273,1162,28,-1.17057666666667,-0.27132818568302,2,0
3200264,"Argentina","private",15.2157,388,26,0.132884848484848,1.29878512135624,7,1
3200265,"Argentina","private",24.5,686,29,-1.07450666666667,-0.155604949013676,4,1
3200267,"Argentina","public",6.4688,207,24,-1.839075,-1.07658259227609,12,1
3200270,"Argentina","public",3.8,19,1,-3.8865,-3.54285351803577,5,1
3200271,"Argentina","public",5.4645,500,29,-1.44785333333333,-0.605327907964207,6,1
3200272,"Argentina","private",4.7895,91,8,-1.4204,-0.572258390001308,9,1
3200273,"Argentina","private",10.2338,394,28,0.147990625,1.31698111751255,7,1
3200274,"Argentina","public",10.7048,562,28,-1.44094285714286,-0.597003741505497,5,1
3200275,"Argentina","public",4.8462,126,11,-2.16092727272727,-1.46427684364888,9,1
3200276,"Argentina","public",7.9048,830,33,-1.04470588235294,-0.119707757215306,4,1
3200277,"Argentina","public",5.6222,506,30,-1.39262333333333,-0.538799393742828,6,1
3200278,"Argentina","public",2.7619,145,9,-1.57605555555556,-0.759756721368581,6,1
3200279,"Argentina","public",8.4658,618,17,-1.90177058823529,-1.15210394540898,3,1
3200280,"Argentina","private",18.25,1095,19,0.3585,1.57055482651891,2,0
3200281,"Argentina","private",58.8667,1766,14,0.738047058823529,2.0277466045494,1,0
3200282,"Argentina","public",7.5455,83,15,-2.57082666666667,-1.95803019615715,18,1
3200283,"Argentina","private",23.5,423,21,0.100067741935484,1.25925455210449,5,1
3200284,"Argentina","public",7.5738,462,18,-0.845715,0.119991097511155,4,1
3200285,"Argentina","public",29.7455,818,29,-0.932186666666667,0.0158297448843269,4,1
3200286,"Argentina","public",6.5568,577,24,-1.51785416666667,-0.689648955147352,4,1
3200287,"Argentina","public",6.8696,79,6,-2.43813333333333,-1.79819151584303,8,1
3200288,"Argentina","private",14.4138,418,21,-0.574473333333333,0.446721227481532,5,1
3200289,"Argentina","public",3.0833,111,14,-1.86305,-1.10546220713137,13,1
3200290,"Argentina","public",12.0755,640,21,0.0740971428571429,1.22797109438004,3,1
3200292,"Argentina","private",17.4894,411,34,-1.45199117647059,-0.610312238147128,8,1
3200293,"Argentina","private",12.7273,700,27,-0.1536,0.953693480642241,4,1
3200294,"Argentina","public",11.5075,771,30,-0.558946875,0.465423965197209,4,1
3200295,"Argentina","public",12.208,1526,29,-1.12159310344828,-0.212323954609536,2,0
3200296,"Argentina","private",10.2,102,19,-1.27673684210526,-0.399205765647003,19,1
3200298,"Argentina","public",9.75,351,20,-1.79304,-1.02113011803779,6,1
3200299,"Argentina","private",10.4776,351,19,0.248421212121212,1.43795699554179,5,1
3200300,"Argentina","public",7.95,795,25,-1.09636666666667,-0.181936893987048,3,1
3200301,"Argentina","private",7.8514,2642,14,0.849446875,2.16193570928876,1,0
3200302,"Argentina","public",7.223,502,26,-1.40611923076923,-0.555056174559312,5,1
3200303,"Argentina","public",6.0308,1568,30,-1.02439,-0.0952358131986937,2,0
3200304,"Argentina","public",11.4091,502,26,-1.86141153846154,-1.10348856216011,5,1
3200306,"Argentina","public",7.6481,891,23,-0.679378571428571,0.320355309963585,3,1
3200307,"Argentina","private",6.0588,103,13,-0.907114285714286,0.0460312341610663,13,1
3200308,"Argentina","public",11.5048,604,28,-1.42203448275862,-0.574227242245586,5,1
3200309,"Argentina","public",8.8594,567,14,-1.30891176470588,-0.437962778064296,2,0
3200310,"Argentina","public",8.0667,968,25,-1.32118148148148,-0.452742535931356,3,1
3200311,"Argentina","public",4.5484,141,18,-1.72238333333333,-0.93601907235304,13,1
3200312,"Argentina","public",8.7481,1181,27,-0.646472413793103,0.359993147664511,2,0
3200314,"Argentina","public",4.0721,226,24,-1.516768,-0.688340589141012,11,1
3200315,"Argentina","public",2.1167,127,10,-1.82797,-1.06320581968097,8,1
3200316,"Argentina","public",23.72,1186,30,-0.766770967741936,0.215084872140408,3,1
3200317,"Argentina","public",7.6396,424,29,-1.15688823529412,-0.254839483868119,7,1
3200318,"Argentina","public",9,54,1,-1.2184,-0.328934836267493,2,0
3200319,"Argentina","private",4.3922,112,8,0.823972222222222,2.13124965461538,7,1
3200320,"Argentina","public",4.2769,556,29,-0.761533333333333,0.221393980147634,5,1
3200321,"Argentina","private",45.75,183,16,-1.4569125,-0.616240326910743,9,1
3200322,"Argentina","public",8.7,957,31,-1.43867741935484,-0.594274858469143,3,1
3200323,"Argentina","public",15.2308,990,29,-1.59517096774194,-0.782782612577871,3,1
3200324,"Argentina","private",9.5333,143,20,-0.426852380952381,0.624541300446401,14,1
3200325,"Argentina","public",13.5439,386,29,-1.34354827586207,-0.479684951249763,8,1
3200326,"Argentina","private",10.0488,206,28,-0.711314285714286,0.281886441196121,14,1
3200327,"Argentina","public",5.4286,247,15,-1.25193333333333,-0.369328152283371,6,1
3200328,"Argentina","private",14.0714,788,27,-0.149697058823529,0.958394854489136,3,1
3200329,"Argentina","public",4.0256,157,13,-1.5375,-0.71331377684403,8,1
3200330,"Argentina","private",11.4737,327,14,0.215421875,1.39820691643687,4,1
3200331,"Argentina","public",14.5641,284,30,-1.99081666666667,-1.25936636248809,11,1
3200332,"Argentina","public",8.1385,1058,28,-1.12708,-0.218933316827038,3,1
3200333,"Argentina","public",5.3935,1165,23,-0.983454166666667,-0.0459256525961105,2,0
3200334,"Argentina","public",8.3297,379,27,-1.29656785714286,-0.423093652048469,7,1
3200335,"Argentina","public",7.527,557,29,-2.13789310344828,-1.43653052718219,5,1
3200336,"Argentina","public",4.5679,370,26,-1.75678148148148,-0.977454120121702,7,1
3200337,"Argentina","public",8.8,638,25,-0.904083870967742,0.0496815870591673,4,1
3200338,"Argentina","private",7.4359,290,29,-0.155135294117647,0.951844108262377,10,1
3200339,"Argentina","public",5.7581,1785,24,-0.645125806451613,0.361615233227955,1,0
3200340,"Argentina","public",9.7843,499,33,-0.856260606060606,0.107288155219355,7,1
3200342,"Argentina","private",5.9259,160,16,-0.426675,0.62475496858352,10,1
3200343,"Argentina","private",8.359,163,17,-0.641605263157895,0.365855981274001,10,1
3200344,"Argentina","private",5.8596,334,26,0.0376666666666667,1.18408796105885,8,1
3200345,"Argentina","public",10.8308,352,27,-1.76385185185185,-0.985970890640181,8,1
3200346,"Argentina","public",9.3306,2314,11,0.535928125,1.78427978645617,0,0
3200347,"Argentina","private",2.9455,162,10,0.358860869565217,1.57098951991021,6,1
3200349,"Argentina","public",10.4,546,31,-0.33175,0.739098970257691,6,1
3200350,"Argentina","public",16.0357,449,24,-1.04453333333333,-0.119499909489345,5,1
3200351,"Argentina","public",7.5684,719,29,-1.74225666666667,-0.95995793419068,4,1
3200352,"Argentina","public",6.1791,414,28,-1.36056071428571,-0.500177659046392,7,1
3200353,"Argentina","public",2.9254,98,11,-1.437525,-0.592886686326514,11,1
3200354,"Argentina","private",5.5278,398,23,-0.0115851851851852,1.12476055699665,6,1
3200355,"Argentina","public",6.1255,732,29,-0.421496774193548,0.630992514649174,4,1
3200356,"Argentina","private",11.4545,126,8,-0.268988888888889,0.814699250415306,6,1
3200357,"Argentina","private",9.3333,168,18,-0.639471428571429,0.368426338772313,11,1
3200359,"Argentina","public",3.2754,226,18,-1.21146842105263,-0.32058525001769,8,1
3200360,"Argentina","public",4.6207,134,18,-0.45454,0.591189568460784,13,1
3200362,"Argentina","private",15.4324,571,20,0.248833333333333,1.43845342523438,4,1
3200363,"Argentina","private",3.5261,744,6,1.10749333333333,2.4727712601308,1,0
3200364,"Argentina","public",5.0305,908,19,-0.436308695652174,0.613150488080169,2,0
3200365,"Argentina","private",7.1707,294,27,-0.085741935483871,1.03543340840245,9,1
3200366,"Argentina","public",4.7619,500,10,-1.15183,-0.248746475019671,2,0
3200367,"Argentina","public",9.3953,202,25,-1.746216,-0.96472723645347,12,1
3200368,"Argentina","public",5.792,362,28,-1.384015625,-0.528430788885547,8,1
3200369,"Argentina","public",10.9063,698,22,-1.63649545454545,-0.832560934287071,3,1
3200370,"Argentina","public",3.3429,351,30,-1.35103548387097,-0.488703832736245,9,1
3200371,"Argentina","private",9.3645,501,9,0.6957625,1.97681180692064,2,0
3200372,"Argentina","private",7.375,118,16,-0.302372727272727,0.774486011836936,14,1
3200373,"Argentina","public",6.425,257,12,-1.627225,-0.821394003867627,5,1
3200374,"Argentina","public",7.9889,719,27,-0.933193103448276,0.014617419268933,4,1
3200375,"Argentina","public",8.0625,774,26,-1.86785555555556,-1.11125084502961,3,1
3200376,"Argentina","public",6.2219,2271,2,0.54981724137931,1.80101022782071,0,0
3200377,"Argentina","public",10.6783,1228,24,-0.680767857142857,0.31868181522521,2,0
3200378,"Argentina","public",5.8095,610,27,-0.675026666666667,0.325597492796148,4,1
3200379,"Argentina","private",5.7391,198,8,0.955440625,2.28961281782131,4,1
3200380,"Argentina","private",13.6716,458,20,0.0791757575757576,1.2340886517136,4,1
3200381,"Argentina","private",13.9474,265,28,-0.563951612903226,0.45939539781048,11,1
